Year,Special Round,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
2026,1,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",All India,OBC-NCL,Gender-Neutral,50627,67260
2026,1,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",All India,SC,Gender-Neutral,60262,83727
2026,1,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",All India,ST,Gender-Neutral,235949,235949
2026,1,University of Hyderabad,"Computer Science and Engineering for DASA-CIWG (5 Years, Integrated Master of Technology)",DASA-CIWG,OPEN,Gender-Neutral,89462,609726
2026,1,University of Hyderabad,"Computer Science and Engineering for DASA-Non CIWG (5 Years, Integrated Master of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,715544,715544
2026,1,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",All India,OPEN,Gender-Neutral,63195,81485
2026,1,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",All India,EWS,Gender-Neutral,90080,106467
2026,1,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",All India,OBC-NCL,Gender-Neutral,89659,108907
2026,1,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",All India,OBC-NCL (PwD),Gender-Neutral,986330,986330
2026,1,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",All India,SC,Gender-Neutral,204184,233266
2026,1,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",All India,ST,Gender-Neutral,286139,295008
2026,1,University of Hyderabad,"Materials Engineering for DASA-CIWG (5 Years, Integrated Master of Technology)",DASA-CIWG,OPEN,Gender-Neutral,582804,582804
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,47695,85734
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,107711,107711
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,33652,39628
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,44044,49603
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,135886,135886
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,322341,322341
2026,1,"Punjab Engineering College, Chandigarh","Aerospace Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,139497,139497
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,74151,78793
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,111729,160238
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,168212,168212
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,291951,416310
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,47250,73082
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN (PwD),Gender-Neutral,1.29699e+006,1.29699e+006
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,78804,83370
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,73660,74239
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,123453,181562
2026,1,"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,264062,266674
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,17575,26547
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,93255,93255
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,35739,35739
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,140860,140860
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,13101,17561
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,19379,19968
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS (PwD),Gender-Neutral,1.01477e+006,1.01477e+006
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,20687,20800
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,93915,96680
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering (Artificial Intelligence) for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,355369,355369
2026,1,"Punjab Engineering College, Chandigarh","Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,734782,1.44155e+006
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",Home State,OPEN,Gender-Neutral,31005,31689
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",Other State,OPEN,Gender-Neutral,16959,18476
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",Other State,OPEN (PwD),Gender-Neutral,368061,368061
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",Other State,EWS,Gender-Neutral,20691,21572
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Home State,OPEN,Gender-Neutral,32957,39345
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Home State,SC,Gender-Neutral,165825,170884
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Other State,OPEN,Gender-Neutral,18479,20201
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Other State,EWS,Gender-Neutral,24139,25517
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Other State,OBC-NCL,Gender-Neutral,21759,21759
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Other State,SC,Gender-Neutral,87236,99038
2026,1,"Punjab Engineering College, Chandigarh","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",Other State,ST,Gender-Neutral,130039,130039
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,61940,68656
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,297353,309214
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,79520,81328
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,276446,277280
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,26402,32012
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN (PwD),Gender-Neutral,787552,787552
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,33926,35007
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,130555,140179
2026,1,"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,230799,246405
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,36842,48041
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,150398,184919
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,86304,192780
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,19554,24141
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,25133,28171
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,27025,27025
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,115569,124244
2026,1,"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",DASA-Non CIWG,OPEN,Gender-Neutral,159105,314344
2026,1,"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,50328,55119
2026,1,"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,211292,211292
2026,1,"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,24755,26230
2026,1,"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,29611,29854
2026,1,"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,125944,125944
2026,1,"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,23154,42216
2026,1,"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,262805,262805
2026,1,"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,15073,20318
2026,1,"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,26260,26992
2026,1,"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,23503,23503
2026,1,"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,89497,89497
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,46336,46336
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,36078,102706
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,499975,499975
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,103811,108371
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,335903,352775
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,32240,45476
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,47138,55970
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,47293,48808
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,142565,160186
2026,1,"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,272748,297161
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,79110,80822
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,135334,187594
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,188891,188891
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,419960,514492
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,59023,76061
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,82231,83296
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,76935,76935
2026,1,"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,177632,206531
